ACC,time,x,y,z
E4_Acc,"1647608898,29428",-38,21,47.0
E4_Acc,"1647608898,32553",-38,21,47.0
E4_Acc,"1647608898,35678",-38,21,47.0
E4_Acc,"1647608898,38803",-38,21,47.0
E4_Acc,"1647608898,41928",-38,21,47.0
E4_Acc,"1647608898,45054",-38,21,46.0
E4_Acc,"1647608898,48179",-38,21,47.0
E4_Acc,"1647608898,51304",-38,21,46.0
E4_Acc,"1647608898,54429",-38,21,47.0
E4_Acc,"1647608898,57554",-38,21,47.0
E4_Acc,"1647608898,60679",-38,21,46.0
E4_Acc,"1647608898,63804",-38,20,47.0
E4_Acc,"1647608898,6693",-38,21,47.0
E4_Acc,"1647608898,70055",-38,21,47.0
E4_Acc,"1647608898,7318",-37,21,47.0
E4_Acc,"1647608898,76305",-39,20,46.0
E4_Acc,"1647608898,7943",-38,20,47.0
E4_Acc,"1647608898,82555",-38,21,47.0
E4_Acc,"1647608898,85681",-38,21,47.0
E4_Acc,"1647608898,88806",-39,20,47.0
E4_Acc,"1647608898,91931",-38,20,47.0
E4_Acc,"1647608898,95056",-38,21,47.0
E4_Acc,"1647608898,98181",-38,20,47.0
E4_Acc,"1647608899,01306",-38,21,47.0
E4_Acc,"1647608899,04431",-39,20,47.0
E4_Acc,"1647608899,07557",-38,21,47.0
E4_Acc,"1647608899,10682",-38,20,47.0
E4_Acc,"1647608899,13807",-38,20,47.0
E4_Acc,"1647608899,16932",-38,20,47.0
E4_Acc,"1647608899,20057",-39,21,46.0
E4_Acc,"1647608899,23182",-38,20,46.0
E4_Acc,"1647608899,26307",-38,21,47.0
E4_Acc,"1647608899,29433",-39,20,47.0
E4_Acc,"1647608899,32558",-39,21,46.0
E4_Acc,"1647608899,35683",-38,21,47.0
E4_Acc,"1647608899,38808",-39,20,46.0
E4_Acc,"1647608899,41933",-39,20,46.0
E4_Acc,"1647608899,45058",-38,21,47.0
E4_Acc,"1647608899,48183",-38,21,47.0
E4_Acc,"1647608899,51309",-39,20,47.0
E4_Acc,"1647608899,54434",-39,20,47.0
E4_Acc,"1647608899,57559",-39,21,47.0
